Date,Wind_msec,AirTemp_degF,SolRad_Wm2,Storage_AF,Tdew_degC,KES_AddlInflow_AF,KES_Outflow_af,KES_Storage_AF,OutflowTemp_degF,SPP_Inflow_AF,SPP_InflowTemp_degF,SHD_OutflowTemp_degF,SHA_Outflow_AF
7/17/2000,2.83,74.48,369.78,21872,12.29,-2126.7852,29678.67769,21872,52.2875,6466.115702,53.55416667,51.12083333,24796.84992
7/18/2000,1.87,76.766,368.29,21860,11.47,-1596.287937,29676.69421,21860,52.3875,6505.785124,53.5875,51.225,24691.08103
7/19/2000,2.08,80.06,369.18,22044,11.73,-1336.171939,29561.65289,22044,52.51666667,6624.793388,53.6375,51.125,24623.83723
7/20/2000,1.72,82.742,370.32,22371,10.94,-1359.977726,29668.76033,22371,52.53333333,6723.966942,53.64166667,50.65416667,24878.10284
7/21/2000,3.27,80.492,364.1,21848,10.02,-2456.309452,29531.90083,21848,52.1125,6505.785124,53.7375,49.4875,24296.02373
7/22/2000,2.37,77.864,370.12,22260,9.52,-857.9080275,29575.53719,22260,51.0375,5395.041322,53.69166667,49.31666667,26084.98887
7/23/2000,2.62,80.114,371.86,22507,8.48,-1657.493002,29752.06612,22507,50.9,5355.371901,53.7375,49.29166667,26001.63458
7/24/2000,1.87,82.922,355.92,22414,8.19,-1697.940365,29567.60331,22414,50.9375,5276.033058,53.72083333,50.2625,25549.13987
7/25/2000,3.19,80.366,362.33,22777,8.41,-894.5696221,29730.24793,22777,52.1125,7080.991736,53.70416667,51.4,24274.30959
7/26/2000,2.48,78.134,365.83,23154,7.97,-1248.053392,30670.41322,23154,52.84166667,7299.173554,53.81666667,50.88333333,24826.26908
7/27/2000,3.04,77.702,360.53,21289,8.95,-3320.029411,31537.19008,21289,52.26666667,6624.793388,53.8,49.79166667,24367.47027
7/28/2000,1.87,81.842,360.06,23428,11.28,2683.926424,30714.04959,23428,51.4625,6604.958678,53.72916667,49.57916667,27754.17599
7/29/2000,1.97,85.874,359.69,22242,10.98,-4831.085081,31414.21488,22242,51.43333333,6783.471074,53.74166667,49.6125,23454.77584
7/30/2000,1.41,87.26,349.48,21338,10.65,271.9679617,29319.66942,21338,51.36666667,5157.024793,53.7625,50.2625,24949.54937
7/31/2000,2.4,88.34,345.77,22242,11.16,117.0952581,29202.64463,22242,52.0625,7080.991736,53.72083333,50.95833333,25016.79316
8/1/2000,2.67,88.322,351.76,22044,12.14,-3093.140267,29561.65289,22044,52.45,6922.31405,53.68333333,50.225,24773.03441
8/2/2000,2.83,89.06,347.13,23180,11.78,-997.695567,30154.71074,23180,51.8375,7537.190083,53.68333333,49.85416667,24282.71507
8/3/2000,5.04,84.812,342.72,22427,12.52,-2418.194409,29627.10744,22427,51.79583333,7080.991736,53.65416667,50.6625,23829.5199
8/4/2000,3.83,82.67,342.05,22279,12.42,-1431.404198,28470.7438,22279,52.525,7001.652893,53.6625,51.09166667,22636.643
8/5/2000,2.11,84.308,347.07,22821,11.07,-625.5520909,27709.09091,22821,52.55,5593.38843,53.70416667,50.44166667,23854.03587
8/6/2000,2.09,85.64,345.92,23035,10.23,-1524.333391,28117.68595,23035,51.89166667,5950.413223,53.67916667,49.96666667,23166.88834
8/7/2000,3.24,83.498,345.53,22896,9.84,-1138.615613,27923.30579,22896,51.72083333,6485.950413,53.69166667,50.54166667,22773.93241
8/8/2000,3.47,78.89,345.12,21374,11.01,-2858.577038,26066.77686,21374,52.52916667,6842.975207,53.72083333,50.4875,18035.34622
8/9/2000,4.28,77.864,344.92,21520,8.78,1334.455433,24323.30579,21520,52.60833333,6723.966942,53.78333333,49.80833333,18224.4694
8/10/2000,2.85,75.56,341.45,21781,7.24,-364.130557,24103.1405,21781,51.84166667,6803.305785,53.8125,49.35,17991.91794
8/11/2000,2.16,80.168,343.43,22273,7.38,-200.0832293,23956.36364,22273,51.62916667,7259.504132,53.7875,48.98333333,18019.93619
8/12/2000,2.2,82.634,343.22,22347,5.31,-1249.076686,24148.76033,22347,51.33333333,6902.479339,53.8375,49.1375,17632.58391
8/13/2000,3.26,79.106,344.17,21884,3.8,-849.3029183,23980.16529,21884,51.48333333,6624.793388,53.8125,49.26666667,17196.1997
8/14/2000,3.05,78.188,343.21,22001,4.16,276.1722008,23674.71074,22001,51.4375,6168.595041,53.78333333,49.375,18986.56574
8/15/2000,3.19,79.232,341.32,22589,4.36,-892.4500375,22343.80165,22589,51.62916667,6287.603306,53.75833333,49.4,17527.51548
8/16/2000,2.94,80.978,341.13,22513,3.74,-1547.317133,21774.54545,22513,51.79166667,7378.512397,53.75,49.3375,14732.69524
8/17/2000,3.44,79.61,339.8,22007,0.64,-842.6621821,21153.71901,22007,51.80416667,6485.950413,53.56666667,49.21666667,14639.53457
8/18/2000,3.16,75.074,336.94,21295,1.14,-683.765975,19846.61157,21295,51.69583333,6862.809917,53.475,49.1875,12779.1229
8/19/2000,2.4,74.678,332.08,21313,4.27,222.6787529,19918.01653,21313,51.65833333,5454.545455,53.39166667,49.325,14677.3592
8/20/2000,2.28,75.848,329.04,21927,3.67,400.1118744,19785.12397,21927,51.42083333,5454.545455,53.12916667,49.35,15103.93703
8/21/2000,2.45,78.242,327.17,21952,4.53,-748.3585176,19854.54545,21952,51.38333333,5613.22314,53.06666667,49.37083333,14532.36477
8/22/2000,2.53,80.888,323.01,22100,6.91,-143.042456,19816.8595,22100,51.6375,6267.768595,53.02083333,49.47083333,14418.89087
8/23/2000,3.55,79.07,290.2,22112,9.02,-857.7999609,18842.97521,22112,51.61666667,5851.239669,53.075,49.45416667,13567.13613
8/24/2000,1.78,80.42,318.54,22087,8.73,-600.4005928,18842.97521,22087,51.87916667,6624.793388,53.05,49.57083333,12116.49134
8/25/2000,2.26,81.806,311.37,22013,5.84,27.69047818,18842.97521,22013,52.05833333,7200,53.08333333,49.3625,11667.49891
8/26/2000,3.74,80.312,317.41,21872,5.66,-165.5237034,18842.97521,21872,52.05833333,7219.834711,53.075,49.4875,11582.74371
8/27/2000,2.28,81.104,314.78,20645,5.71,-1186.603214,19812.89256,20645,51.89166667,5573.553719,53.11666667,49.60416667,13257.53449
8/28/2000,2.7,82.166,310.35,22658,5.74,2994.804353,19834.71074,22658,51.77083333,7100.826446,53.0125,49.69583333,14949.13621
8/29/2000,3.11,80.816,299.37,22081,7.17,-2792.251912,19652.2314,22081,51.67083333,6942.14876,53.0375,49.63333333,12183.73513
8/30/2000,4.57,76.1,298.84,21653,7.68,98.34751463,19049.2562,21653,51.57916667,6664.46281,53.02083333,49.99583333,12019.12793
8/31/2000,2.1,68.396,165.36,22495,10.89,1207.665458,16984.46281,22495,51.89166667,6505.785124,52.95833333,50.33333333,11179.28094
9/1/2000,5.05,60.314,167.77,23104,11.12,-91.60325405,15955.04132,23104,52.0375,6604.958678,52.99166667,50.85416667,9593.448107
9/2/2000,4.67,59.666,221.61,22739,8.89,-608.3654624,15431.40496,22739,52.15833333,6783.471074,52.96666667,51.31666667,8338.931054
9/3/2000,2.4,63.59,239.9,21690,7.3,-739.9971697,14503.1405,21690,52.6,6981.818182,53.09583333,51.275,6510.740374
9/4/2000,2.79,63.77,225.72,22205,5.25,1525.58194,14663.80165,22205,52.99583333,6783.471074,53.0875,51.42083333,8860.770923
9/5/2000,3.07,62.654,298.76,22727,4.39,-458.4403445,14874.04959,22727,53.04166667,6128.92562,52.94583333,50.8125,9029.580867
9/6/2000,3.95,66.884,273.31,21775,5.68,-1236.4569,14465.45455,21775,53.02083333,3847.933884,52.73333333,50.65,9482.075572
9/7/2000,1.94,73.508,295.72,20990,5.56,350.4450892,13685.95041,20990,52.30833333,3986.77686,52.60416667,50.3375,9134.649297
9/8/2000,1.92,73.13,281.21,21665,5.28,1239.524257,13660.16529,21665,52.2875,2836.363636,52.55833333,50.4875,12223.66114
9/9/2000,2.05,73.022,290.84,21483,3.88,-1581.859487,13461.81818,21483,52.0375,2975.206612,52.50416667,50.51666667,10443.10148
9/10/2000,1.53,77.036,285.15,22254,5,814.5100902,13608.59504,22254,52.12916667,3530.578512,52.69166667,50.29166667,10623.81918
9/11/2000,1.33,80.51,277.09,21199,9.11,-1600.802651,13727.60331,21199,52.17916667,2558.677686,52.84166667,50.52083333,9865.225113
9/12/2000,1.49,79.808,211.64,20949,10.07,1053.700507,13727.60331,20949,52.11666667,3074.380165,52.88333333,50.4625,10050.14555
9/13/2000,2.03,85.244,180.26,21026,10.04,680.0775905,13844.6281,21026,52.14166667,3074.380165,53.05833333,50.43333333,10957.23633
9/14/2000,5.21,78.584,170.49,22607,11.99,1394.011604,13844.6281,22607,51.98333333,3411.570248,52.93333333,50.725,11836.30886
9/15/2000,2.11,75.65,264.99,21647,12.34,-2363.251009,13844.6281,21647,51.89166667,3451.239669,53.00416667,50.51666667,9214.501304
9/16/2000,1.73,76.946,267.15,21958,10.81,1489.887126,13695.86777,21958,52.475,2995.041322,53.23333333,50.78333333,10810.14053
9/17/2000,3.43,78.242,269.81,22260,7.95,192.6859163,13695.86777,22260,52.45416667,2955.371901,53.24583333,50.7,11034.28651
9/18/2000,2.92,82.94,267.54,21623,6.7,-930.7906422,16054.21488,21623,52.39583333,2776.859504,53.225,50.92916667,13035.48987
9/19/2000,3.34,83.678,261.78,21441,8.11,59.8655019,17333.55372,21441,52.53333333,2876.033058,53.17916667,50.90833333,14039.94406
9/20/2000,2.39,83.354,261.7,22285,6.96,1261.576601,17575.53719,22285,52.475,2657.85124,53.47083333,50.98333333,15858.32836
9/21/2000,3.77,76.28,255.82,21665,7.29,-1560.64241,17527.93388,21665,52.425,3808.264463,53.53333333,50.79166667,13142.65967
9/22/2000,2.88,67.136,222.68,21453,9.6,365.0097515,16030.41322,21453,52.47916667,3074.380165,54,51.08333333,12229.26479
9/23/2000,1.23,67.496,258.4,21116,5.3,389.7682679,15794.38017,21116,52.25,3391.735537,53.47083333,51.04583333,11830.70521
9/24/2000,2.12,69.692,258.78,21611,1.27,1066.939418,15814.21488,21611,52.225,3252.892562,53.69166667,51.22916667,13031.28713
9/25/2000,1.5,73.13,252.85,21392,3.56,-688.964816,15707.10744,21392,52.275,2895.867769,53.80416667,51.35,12473.724
9/26/2000,2.03,73.76,248.99,21235,5.33,180.5156694,13918.01653,21235,52.575,3074.380165,53.88333333,51.4,10409.47958
9/27/2000,2.5,73.67,232.12,21465,6.94,664.1567836,13025.45455,21465,53.07916667,6208.264463,53.75416667,51.17083333,6651.53207
9/28/2000,2.75,72.302,237.13,21617,8.83,317.6580126,12757.68595,21617,53.28333333,6247.933884,53.8625,51.475,6423.183349
9/29/2000,4.08,73.958,215.32,21623,5.9,92.56871712,12610.90909,21623,53.43333333,3133.884298,54.05416667,51.33333333,9301.357872
9/30/2000,3.8,76.514,236.88,21714,4.23,266.6669214,12624.79339,21714,53.2625,2102.479339,54.50833333,51.37083333,10510.34527
10/1/2000,3.05,75.146,235.11,21732,5,29.96877959,12634.71074,21732,52.9625,2023.140496,54.28333333,51.54583333,10431.19372
10/2/2000,2.07,72.122,234.25,21520,2.88,-31.62347207,12606.94215,21520,53.05833333,2023.140496,54.08333333,51.63333333,10486.52976
10/3/2000,2.13,70.322,236.36,21538,1.98,115.2718929,12434.38017,21538,52.97083333,1983.471074,54.30833333,51.75416667,10412.98186
10/4/2000,1.86,70.988,231.5,21562,4.41,61.92723091,12684.29752,21562,52.95833333,1983.471074,54.51666667,51.70416667,10847.96516
10/5/2000,1.47,72.824,230.49,21854,4.96,144.8612863,12581.15702,21854,53.04583333,2142.14876,54.7125,51.7625,11783.07419
10/6/2000,1.5,75.938,227.05,21933,3.14,-1265.065926,12485.95041,21933,53.02916667,1967.603306,54.54583333,52.0625,10768.81361
10/7/2000,2.22,76.046,224.49,22303,2.53,119.5334974,12392.72727,22303,53.01666667,2102.479339,54.6875,52.17083333,10649.73606
10/8/2000,2.13,72.932,223.51,22377,1.64,-285.4881261,12315.3719,22377,53.25416667,2102.479339,55.02916667,52.30833333,10190.93725
10/9/2000,2.28,57.596,80.88,22137,7.37,-218.044688,12553.38843,22137,53.325,2042.975207,54.95833333,52.53333333,10198.64226
10/10/2000,1.78,57.218,146.93,21811,6.45,-14.22903686,12430.41322,21811,53.24583333,1906.115702,54.64583333,52.69166667,9875.0315
10/11/2000,1.21,52.142,78.35,22273,6.94,1111.266021,12529.58678,22273,53.25833333,2102.479339,54.60833333,52.64166667,10693.16434
10/12/2000,1.77,52.718,133.38,21568,6.61,-971.056902,12448.26446,21568,53.25833333,2142.14876,54.93333333,52.79166667,9248.123201
10/13/2000,1.66,57.812,172.73,21253,6.44,742.9925015,12448.26446,21253,53.51666667,2023.140496,55.37083333,52.87916667,9772.064438
10/14/2000,1.73,62.456,204.18,22001,6.4,1401.059529,12422.47934,22001,53.725,1352.727273,55.44166667,52.84583333,11752.95457
10/15/2000,1.17,63.752,204.47,21205,5.12,-1479.202504,12422.47934,21205,53.67083333,0,55.28333333,52.94166667,12068.86032
10/16/2000,2.14,64.238,201.37,21295,3.44,443.6190188,12402.64463,21295,53.55833333,0,54.2875,53.15833333,12059.05393
10/17/2000,1.56,65.03,201.69,21550,2.23,598.5906981,12422.47934,21550,53.65833333,0,54.2,53.1,12454.11123
10/18/2000,1.9,66.128,196.51,21684,2.43,102.3681088,11906.77686,21684,53.74583333,0,54.325,53.25416667,11800.58559
10/19/2000,2.11,66.434,183.21,21502,3.31,-75.8087305,11504.13223,21502,53.80416667,0,54.29583333,53.475,10953.03359
10/20/2000,1.26,53.132,52.5,21550,7.03,599.0986414,11115.3719,21550,53.84583333,0,54.31666667,53.57916667,10614.01279
10/21/2000,5.31,52.322,194.23,22303,0.52,1254.359111,10710.7438,22303,53.8875,0,54.3125,53.67916667,11254.93021
10/22/2000,4.51,52.34,195.31,21477,-5.06,-1370.186408,10585.78512,21477,53.75416667,0,54.29166667,53.70416667,9276.141449
10/23/2000,1.71,55.49,190.92,21465,-4.34,1297.643675,10482.64463,21465,53.83333333,0,54.45416667,53.82916667,10484.42839
10/24/2000,2.81,59,184.64,21277,0,-189.7837619,10688.92562,21277,53.8875,245.9504132,54.34166667,53.775,10476.72337
10/25/2000,4.04,51.314,95.67,21344,6.1,33.25183661,10482.64463,21344,54.075,476.0330579,54.32916667,53.91666667,9861.722832
10/26/2000,1.11,51.008,93.68,21508,7.94,308.8887382,10506.44628,21508,53.97916667,493.8842975,54.36666667,54.17083333,9907.252485
10/27/2000,2.4,55.976,171.01,21946,7.04,543.3094985,12650.57851,21946,54.03333333,483.9669421,54.37083333,53.91666667,10496.33615
10/28/2000,6.61,49.73,56.37,21217,8.04,941.2754202,10506.44628,21217,54.275,489.9173554,54.3625,53.82916667,8979.848477
10/29/2000,4.53,48.002,123.51,21995,5.77,1814.680449,10911.07438,21995,54.17916667,525.6198347,54.59166667,54.29583333,11633.87702
10/30/2000,1.61,46.49,92.14,22094,6.57,-1149.422475,10710.7438,22094,54.075,499.8347107,54.49583333,54.57916667,9369.302124
10/31/2000,1.99,50.36,169.1,22396,4.39,1143.606967,10710.7438,22396,54.3,472.0661157,54.75,54.50833333,10748.50038
11/1/2000,1.23,52.43,95.67,21860,3.17,-1045.822694,10565.95041,21860,54.56666667,0,54.66666667,54.4375,9345.486613
11/2/2000,2.42,56.318,118.54,21659,5.76,1019.4638,10425.12397,21659,54.775,0,54.5875,54.52916667,9990.606773
11/3/2000,2.4,56.876,164.19,21665,5.22,440.5171939,10133.55372,21665,54.77916667,0,54.7125,54.6125,10312.11617
11/4/2000,1.02,58.136,160,21217,4.88,-626.562451,10341.81818,21217,54.92916667,0,54.7125,54.38333333,9867.326481
11/5/2000,2.47,54.122,75.11,21374,3.84,631.4917008,10139.50413,21374,54.94166667,0,54.7125,54.62916667,10395.47046
11/6/2000,4.54,51.26,158.65,21599,0.34,-30.96632777,10232.72727,21599,54.6,0,54.82916667,54.7875,10693.16434
11/7/2000,2.97,49.208,128.13,21205,-0.01,-854.4370673,10726.61157,21205,54.5625,0,54.7625,54.625,10623.81918
11/8/2000,2.91,50.864,103.44,20931,1.09,-171.2076098,11024.13223,20931,54.76666667,0,54.76666667,54.55,10833.95604
11/9/2000,1.41,43.34,68.81,20758,-1.48,17.1761914,10770.24793,20758,54.49583333,0,54.70833333,54.52916667,10842.36151
11/10/2000,1.68,43.25,133.76,21062,-0.73,231.8864239,11208.59504,21062,54.26666667,0,54.79166667,54.575,11421.63879
11/11/2000,1.05,41.45,151.93,20604,-2.4,-671.0437487,10649.2562,20604,54.125,0,54.675,54.725,10455.00923
11/12/2000,1.02,39.542,129.31,20557,-3.69,147.2469683,10682.97521,20557,54.03333333,0,54.775,54.5,11248.62611
11/13/2000,1.16,37.184,54.19,22727,-1.03,1604.349097,10558.01653,22727,53.94166667,0,54.875,54.52916667,13595.15437
11/14/2000,1.78,41.27,76.69,22507,2.72,-3257.137841,10794.04959,22507,53.775,0,54.89166667,54.4875,11088.22164
11/15/2000,1.07,42.404,71.54,21976,2.27,-825.1720532,10560,21976,53.69583333,0,54.77083333,54.53333333,10614.01279
11/16/2000,2.24,44.114,144.31,22564,-0.97,533.98721,10823.80165,22564,53.85416667,67.43801653,54.50416667,54.26666667,11607.96014
11/17/2000,1.6,43.016,144.28,22087,-3.51,-1328.596504,10843.63636,22087,53.91666667,0,54.37083333,54.32083333,10457.1106
11/18/2000,1.03,44.726,143.3,21386,-3.83,-314.4742364,10746.44628,21386,53.8125,0,54.10416667,54.20416667,10109.68433
11/19/2000,0.75,46.292,120.84,22273,-2.86,1523.761951,10827.7686,22273,53.8625,0,53.89166667,54.00416667,11858.023
11/20/2000,1.67,48.722,129.62,20481,-3.55,-2822.254405,10853.55372,20481,53.72916667,277.6859504,53.625,54.12083333,8995.958969
11/21/2000,2.17,48.398,89.93,20859,1.14,1957.9088,10853.55372,20859,53.52916667,495.8677686,53.45,54.05,10983.15321
11/22/2000,1.54,47.408,134.67,21104,2.72,-380.4672596,10653.22314,21104,53.625,501.8181818,53.26666667,54.00416667,10651.13697
11/23/2000,0.64,44.078,45.27,21720,1.46,116.2679887,10885.28926,21720,53.575,509.7520661,52.975,53.93333333,11274.54299
11/24/2000,3.35,47.102,124.56,21958,1.86,-661.0057999,10805.95041,21958,53.5125,495.8677686,52.5625,53.6875,11036.38788
11/25/2000,1.31,47.156,123.23,21983,-0.33,-701.3052354,10792.06612,21983,53.3875,515.7024793,51.86666667,53.44166667,10895.59618
11/26/2000,1.41,50.342,94.68,20399,1.06,-2203.232544,10686.94215,20399,53.2875,525.6198347,50.7625,53.375,8867.075029
11/27/2000,0.8,50.972,72.72,21193,3.52,2088.247285,10815.86777,21193,53.1,509.7520661,50.46666667,53.4,11598.15375
11/28/2000,1.8,52.394,108.73,21247,5.36,-1238.038048,10982.47934,21247,53.2625,495.8677686,50.57916667,53.22083333,10800.33414
11/29/2000,6.61,48.002,72.58,21495,6.23,-65.72256975,10982.47934,21495,53.22916667,507.768595,50.44166667,53.33333333,10780.72137
11/30/2000,1.78,45.968,108.96,22310,4.38,508.9893738,10946.77686,22310,53.14166667,491.9008264,50.7125,53.44166667,11423.74016
12/1/2000,0.87,46.724,117.28,21835,2.86,-1443.864127,10909.09091,21835,53.025,499.8347107,50.8375,54.11666667,10270.0888
12/2/2000,1.06,49.622,121.02,21350,1.24,-345.8326017,10520.33058,21350,52.98333333,0,50.73333333,54.94166667,10397.57182
12/3/2000,0.83,49.496,118.44,21835,1.81,607.7587585,10560,21835,53.74583333,0,50.20833333,54.75416667,11409.73103
12/4/2000,1.69,50.45,120.61,22777,1.42,92.26897,10569.91736,22777,54.425,0,50.02916667,54.77916667,11890.24399
12/5/2000,1.81,48.164,123.01,22633,-0.35,-1464.326635,10135.53719,22633,54.49166667,0,50.10416667,54.47083333,10397.57182
12/6/2000,1.51,48.308,122.23,22783,-0.89,-112.0346299,10139.50413,22783,54.40416667,0,50.08333333,54.27083333,10663.04472
12/7/2000,0.57,50.558,108.44,22069,0.03,-1237.540588,9883.636364,22069,54.275,0,50.07916667,54.2375,9550.019823
12/8/2000,1.18,50.594,113.32,23035,1.62,1299.616541,9949.090909,23035,54.25,0,50.125,54.07916667,11681.50804
12/9/2000,1.53,48.272,39.76,22645,5.22,-2122.417131,10107.7686,22645,54.00416667,0,50.1,54.00833333,10036.13643
12/10/2000,0.77,49.082,116.99,21915,4.86,-658.367835,9941.157025,21915,54.02083333,0,50.1875,53.85833333,9543.715717
12/11/2000,1.76,43.214,46.17,22365,3.84,847.4413078,9923.305785,22365,53.85833333,0,50.30416667,53.54583333,11223.40968
12/12/2000,1.23,42.656,90.54,21653,3.14,-2012.103895,9949.090909,21653,53.65833333,0,50.22083333,53.49166667,9827.400478
12/13/2000,6.01,42.638,58.22,22758,4.65,1226.690431,9554.380165,22758,53.46666667,0,50.325,53.3375,11006.96872
12/14/2000,4.32,45.086,37.49,22057,6.36,-2153.588555,9155.702479,22057,53.22083333,517.6859504,50.22083333,53.1,8158.213355
12/15/2000,1.03,46.994,59.92,20859,6.04,-718.1968261,9080.330579,20859,52.87083333,833.0578512,50.12083333,53.17916667,7082.312632
12/16/2000,1.63,48.38,113.39,20943,3.26,1248.960095,8909.752066,20943,52.65416667,884.6280992,50.19583333,53.22083333,8193.936621
12/17/2000,3.83,45.644,117.13,21587,-1.3,475.1873459,8993.057851,21587,52.51666667,890.5785124,50.12083333,53.13333333,8908.401944
12/18/2000,2.37,41.252,115.84,21471,-4.73,-921.9226052,9104.132231,21471,52.35416667,144.7933884,50.24583333,53.14583333,8926.613806
12/19/2000,0.8,44.654,71.6,22032,-1.28,593.725037,9167.603306,22032,52.48333333,0,50.14166667,52.8125,9702.719275
12/20/2000,1.02,47.138,46.86,21799,1.19,-768.1159692,9169.586777,21799,52.675,0,49.59583333,52.57916667,9311.864715
12/21/2000,4.2,42.458,56.9,22470,1.73,528.7220619,9143.801653,22470,52.50416667,0,48.98333333,52.43333333,10155.21398
12/22/2000,2.65,46.472,66.22,22746,6.36,-735.4123271,9120,22746,52.22083333,2062.809917,48.84166667,52.3,7545.31418
12/23/2000,0.69,46.004,53.35,22934,5.46,-300.1240974,9141.818182,22934,51.64166667,1983.471074,48.80833333,52.2375,7291.04858
12/24/2000,3.32,43.628,113.56,22746,1.48,-320.7014726,9108.099174,22746,51.4625,2062.809917,48.89583333,52.175,6780.416011
12/25/2000,3.24,40.892,110.83,21641,-3.29,-840.1267548,9114.049587,21641,50.99166667,2062.809917,48.85833333,52.25416667,5931.463097
12/26/2000,1.55,43.088,112.76,21435,-3.71,913.7765724,9163.636364,21435,50.77916667,2221.487603,48.75,52.1375,6790.922854
12/27/2000,1.22,44.636,93.03,21417,-2.11,133.2259063,9139.834711,21417,50.7125,2102.479339,48.57083333,51.8375,7001.059713
12/28/2000,1.82,43.754,117.25,20937,-3.36,-443.7043411,9074.380165,20937,50.9,499.8347107,48.625,51.69166667,8160.314723
12/29/2000,1.34,44.654,115.81,21032,-2.73,509.2307315,9076.363636,21032,51,9.917355372,48.50416667,51.69583333,9345.486613
